CustomerID,Recencia,Frequencia,Valor,Recencia_Score,Frequencia_Score,Valor_Score,Total_Score,Segmento
15535.0,173,78,459.9,2,4,2,8,Segmento 3: Clientes regulares
15537.0,163,24,110.92,2,2,1,5,Segmento 3: Clientes regulares
15539.0,7,41,538.46,5,3,3,11,Segmento 2: Clientes potenciais
15540.0,11,15,213.3,5,2,1,8,Segmento 3: Clientes regulares
15541.0,114,29,85.13000000000001,2,2,1,5,Segmento 3: Clientes regulares
15543.0,288,28,127.86,1,2,1,4,Segmento 4: Clientes inativos
15544.0,9,261,3542.51,5,5,5,15,Segmento 1: Clientes mais valiosos
15545.0,54,81,292.71999999999997,3,4,2,9,Segmento 2: Clientes potenciais
15547.0,7,702,4954.84,5,5,5,15,Segmento 1: Clientes mais valiosos
15549.0,77,116,1655.76,2,4,4,10,Segmento 2: Clientes potenciais
15550.0,4,61,575.63,5,4,3,12,Segmento 2: Clientes potenciais
15551.0,37,29,436.06,3,2,2,7,Segmento 3: Clientes regulares
15552.0,217,17,90.12,1,2,1,4,Segmento 4: Clientes inativos
15553.0,60,56,437.23,3,3,2,8,Segmento 3: Clientes regulares
15554.0,278,14,217.2,1,1,1,3,Segmento 4: Clientes inativos
15555.0,12,925,4758.2,4,5,5,14,Segmento 1: Clientes mais valiosos
15556.0,24,31,279.77,4,3,2,9,Segmento 2: Clientes potenciais
15557.0,29,20,473.65000000000003,4,2,3,9,Segmento 2: Clientes potenciais
15561.0,12,31,722.74,4,3,3,10,Segmento 2: Clientes potenciais
15562.0,352,1,134.55,1,1,1,3,Segmento 4: Clientes inativos
15563.0,9,117,1319.69,5,4,4,13,Segmento 1: Clientes mais valiosos
15565.0,50,8,173.16,3,1,1,5,Segmento 3: Clientes regulares
15567.0,19,7,186.01,4,1,1,6,Segmento 3: Clientes regulares
15568.0,3,53,758.29,5,3,3,11,Segmento 2: Clientes potenciais
15569.0,104,31,1375.71,2,3,4,9,Segmento 2: Clientes potenciais
15570.0,7,330,4109.97,5,5,5,15,Segmento 1: Clientes mais valiosos
15571.0,12,57,650.4300000000001,4,3,3,10,Segmento 2: Clientes potenciais
15572.0,5,215,2552.86,5,5,5,15,Segmento 1: Clientes mais valiosos
15573.0,32,104,607.45,4,4,3,11,Segmento 2: Clientes potenciais
15574.0,178,168,702.25,2,5,3,10,Segmento 2: Clientes potenciais
15576.0,38,45,940.6700000000001,3,3,4,10,Segmento 2: Clientes potenciais
15577.0,151,39,258.88,2,3,2,7,Segmento 3: Clientes regulares
15578.0,162,13,127.1,2,1,1,4,Segmento 4: Clientes inativos
15579.0,69,51,348.6,3,3,2,8,Segmento 3: Clientes regulares
15581.0,121,151,3429.9700000000003,2,5,5,12,Segmento 2: Clientes potenciais
15582.0,25,44,682.9100000000001,4,3,3,10,Segmento 2: Clientes potenciais
15584.0,24,125,722.61,4,5,3,12,Segmento 2: Clientes potenciais
15585.0,177,31,455.3,2,3,2,7,Segmento 3: Clientes regulares
15587.0,50,9,913.6800000000001,3,1,4,8,Segmento 3: Clientes regulares
15589.0,253,30,456.58,1,3,2,6,Segmento 3: Clientes regulares
15590.0,289,1,-30.19,1,1,1,3,Segmento 4: Clientes inativos
15592.0,47,24,388.58,3,2,2,7,Segmento 3: Clientes regulares
15593.0,71,5,199.8,3,1,1,5,Segmento 3: Clientes regulares
15594.0,16,104,1767.53,4,4,4,12,Segmento 2: Clientes potenciais
15596.0,101,84,1343.34,2,4,4,10,Segmento 2: Clientes potenciais
15597.0,30,23,315.71999999999997,4,2,2,8,Segmento 3: Clientes regulares
15598.0,35,16,235.68,3,2,2,7,Segmento 3: Clientes regulares
15599.0,27,52,761.74,4,3,3,10,Segmento 2: Clientes potenciais
15601.0,11,414,6745.36,5,5,5,15,Segmento 1: Clientes mais valiosos
15602.0,8,54,1083.63,5,3,4,12,Segmento 2: Clientes potenciais
15603.0,79,2,48.480000000000004,2,1,1,4,Segmento 4: Clientes inativos
15604.0,52,17,216.39,3,2,1,6,Segmento 3: Clientes regulares
15605.0,36,67,1198.23,3,4,4,11,Segmento 2: Clientes potenciais
15606.0,57,91,2422.64,3,4,5,12,Segmento 2: Clientes potenciais
15607.0,337,13,104.76,1,1,1,3,Segmento 4: Clientes inativos
15608.0,28,60,1093.68,4,4,4,12,Segmento 2: Clientes potenciais
15609.0,183,18,270.03000000000003,1,2,2,5,Segmento 3: Clientes regulares
15610.0,52,6,112.46000000000001,3,1,1,5,Segmento 3: Clientes regulares
15611.0,10,45,1568.39,5,3,4,12,Segmento 2: Clientes potenciais
15612.0,36,6,195.15,3,1,1,5,Segmento 3: Clientes regulares
15615.0,10,429,10360.04,5,5,5,15,Segmento 1: Clientes mais valiosos
15618.0,33,49,747.031,3,3,3,9,Segmento 2: Clientes potenciais
15619.0,11,3,336.40000000000003,5,1,2,8,Segmento 3: Clientes regulares
15620.0,50,104,1524.4,3,4,4,11,Segmento 2: Clientes potenciais
15621.0,4,18,1158.77,5,2,4,11,Segmento 2: Clientes potenciais
15622.0,3,214,3224.53,5,5,5,15,Segmento 1: Clientes mais valiosos
15623.0,141,19,301.03,2,2,2,6,Segmento 3: Clientes regulares
15624.0,117,34,588.13,2,3,3,8,Segmento 3: Clientes regulares
15625.0,100,68,1504.56,2,4,4,10,Segmento 2: Clientes potenciais
15626.0,75,49,675.8,2,3,3,8,Segmento 3: Clientes regulares
15628.0,5,157,2865.64,5,5,5,15,Segmento 1: Clientes mais valiosos
15630.0,45,61,1180.4,3,4,4,11,Segmento 2: Clientes potenciais
15632.0,16,177,3147.31,4,5,5,14,Segmento 1: Clientes mais valiosos
15634.0,17,15,243.55,4,2,2,8,Segmento 3: Clientes regulares
15636.0,90,25,724.76,2,2,3,7,Segmento 3: Clientes regulares
15637.0,53,15,223.36,3,2,1,6,Segmento 3: Clientes regulares
15638.0,301,2,-94.0,1,1,1,3,Segmento 4: Clientes inativos
15639.0,134,25,425.32,2,2,2,6,Segmento 3: Clientes regulares
15640.0,4,495,12433.34,5,5,5,15,Segmento 1: Clientes mais valiosos
15641.0,105,119,1887.2,2,4,4,10,Segmento 2: Clientes potenciais
15643.0,179,36,647.4,1,3,3,7,Segmento 3: Clientes regulares
15644.0,166,238,813.0,2,5,3,10,Segmento 2: Clientes potenciais
15645.0,19,52,612.01,4,3,3,10,Segmento 2: Clientes potenciais
15646.0,158,36,425.14000000000004,2,3,2,7,Segmento 3: Clientes regulares
15648.0,204,28,599.9,1,2,3,6,Segmento 3: Clientes regulares
15649.0,336,2,816.0,1,1,3,5,Segmento 3: Clientes regulares
15651.0,37,32,646.3,3,3,3,9,Segmento 2: Clientes potenciais
15652.0,91,21,337.74,2,2,2,6,Segmento 3: Clientes regulares
15653.0,93,6,877.4399999999999,2,1,3,6,Segmento 3: Clientes regulares
15654.0,9,21,922.53,5,2,4,11,Segmento 2: Clientes potenciais
15655.0,233,37,511.32,1,3,3,7,Segmento 3: Clientes regulares
15656.0,45,47,748.5,3,3,3,9,Segmento 2: Clientes potenciais
15657.0,23,1,30.0,4,1,1,6,Segmento 3: Clientes regulares
15658.0,190,56,958.9,1,3,4,8,Segmento 3: Clientes regulares
15659.0,44,11,306.45,3,1,2,6,Segmento 3: Clientes regulares
15660.0,25,94,1552.01,4,4,4,12,Segmento 2: Clientes potenciais
15661.0,317,5,309.8,1,1,2,4,Segmento 4: Clientes inativos
15663.0,106,9,138.14,2,1,1,4,Segmento 4: Clientes inativos
15664.0,51,19,358.63,3,2,2,7,Segmento 3: Clientes regulares
15665.0,168,116,2242.01,2,4,5,11,Segmento 2: Clientes potenciais
15667.0,40,13,301.32,3,1,2,6,Segmento 3: Clientes regulares
15668.0,218,1,76.32000000000001,1,1,1,3,Segmento 4: Clientes inativos
15669.0,40,35,677.69,3,3,3,9,Segmento 2: Clientes potenciais
15670.0,297,12,173.05,1,1,1,3,Segmento 4: Clientes inativos
15671.0,19,81,2635.4900000000002,4,4,5,13,Segmento 1: Clientes mais valiosos
15673.0,88,155,2881.02,2,5,5,12,Segmento 2: Clientes potenciais
15674.0,73,135,1744.02,2,5,4,11,Segmento 2: Clientes potenciais
15675.0,81,21,323.69,2,2,2,6,Segmento 3: Clientes regulares
15676.0,9,216,3324.09,5,5,5,15,Segmento 1: Clientes mais valiosos
15677.0,49,33,657.23,3,3,3,9,Segmento 2: Clientes potenciais
15678.0,53,12,352.7,3,1,2,6,Segmento 3: Clientes regulares
15679.0,24,110,781.28,4,4,3,11,Segmento 2: Clientes potenciais
15680.0,9,78,1333.68,5,4,4,13,Segmento 1: Clientes mais valiosos
15681.0,18,67,946.36,4,4,4,12,Segmento 2: Clientes potenciais
15683.0,117,10,193.75,2,1,1,4,Segmento 4: Clientes inativos
15687.0,9,168,2981.5,5,5,5,15,Segmento 1: Clientes mais valiosos
15689.0,120,9,254.1,2,1,2,5,Segmento 3: Clientes regulares
15690.0,4,19,239.76,5,2,2,9,Segmento 2: Clientes potenciais
15691.0,252,2,136.8,1,1,1,3,Segmento 4: Clientes inativos
15692.0,28,12,191.04,4,1,1,6,Segmento 3: Clientes regulares
15694.0,1,79,6423.6,5,4,5,14,Segmento 1: Clientes mais valiosos
15695.0,267,22,409.98,1,2,2,5,Segmento 3: Clientes regulares
15696.0,33,177,2644.46,3,5,5,13,Segmento 1: Clientes mais valiosos
15699.0,18,18,309.65,4,2,2,8,Segmento 3: Clientes regulares
15700.0,172,89,664.03,2,4,3,9,Segmento 2: Clientes potenciais
15701.0,2,237,1542.14,5,5,4,14,Segmento 1: Clientes mais valiosos
15703.0,265,5,211.5,1,1,1,3,Segmento 4: Clientes inativos
15704.0,140,117,2293.62,2,4,5,11,Segmento 2: Clientes potenciais
15705.0,201,6,143.1,1,1,1,3,Segmento 4: Clientes inativos
15706.0,60,59,1001.8100000000001,3,4,4,11,Segmento 2: Clientes potenciais
15707.0,35,214,945.58,3,5,4,12,Segmento 2: Clientes potenciais
15708.0,41,297,3329.7200000000003,3,5,5,13,Segmento 1: Clientes mais valiosos
15709.0,284,6,133.25,1,1,1,3,Segmento 4: Clientes inativos
15712.0,9,53,1072.3600000000001,5,3,4,12,Segmento 2: Clientes potenciais
15713.0,143,20,346.75,2,2,2,6,Segmento 3: Clientes regulares
15714.0,12,35,330.88,4,3,2,9,Segmento 2: Clientes potenciais
15716.0,146,118,1118.81,2,4,4,10,Segmento 2: Clientes potenciais
15717.0,234,7,150.3,1,1,1,3,Segmento 4: Clientes inativos
15719.0,33,938,5043.96,3,5,5,13,Segmento 1: Clientes mais valiosos
15720.0,24,128,598.73,4,5,3,12,Segmento 2: Clientes potenciais
15721.0,12,91,507.08,4,4,3,11,Segmento 2: Clientes potenciais
15722.0,36,72,2181.21,3,4,5,12,Segmento 2: Clientes potenciais
15723.0,365,41,203.1,1,3,1,5,Segmento 3: Clientes regulares
15724.0,201,12,212.3,1,1,1,3,Segmento 4: Clientes inativos
15725.0,15,32,415.25,4,3,2,9,Segmento 2: Clientes potenciais
15727.0,17,302,5178.96,4,5,5,14,Segmento 1: Clientes mais valiosos
15728.0,49,4,-134.8,3,1,1,5,Segmento 3: Clientes regulares
15729.0,198,6,62.0,1,1,1,3,Segmento 4: Clientes inativos
15730.0,66,73,1108.38,3,4,4,11,Segmento 2: Clientes potenciais
15732.0,212,14,294.12,1,1,2,4,Segmento 4: Clientes inativos
15733.0,283,10,162.3,1,1,1,3,Segmento 4: Clientes inativos
15734.0,115,26,1339.45,2,2,4,8,Segmento 3: Clientes regulares
15737.0,15,81,1121.21,4,4,4,12,Segmento 2: Clientes potenciais
15738.0,19,176,4788.77,4,5,5,14,Segmento 1: Clientes mais valiosos
15739.0,66,8,449.12,3,1,2,6,Segmento 3: Clientes regulares
15740.0,49,9,154.88,3,1,1,5,Segmento 3: Clientes regulares
15743.0,16,88,784.46,4,4,3,11,Segmento 2: Clientes potenciais
15744.0,78,3,34.8,2,1,1,4,Segmento 4: Clientes inativos
15745.0,9,65,1071.24,5,4,4,13,Segmento 1: Clientes mais valiosos
15746.0,134,29,182.96,2,2,1,5,Segmento 3: Clientes regulares
15747.0,13,93,974.04,4,4,4,12,Segmento 2: Clientes potenciais
15748.0,40,21,149.31,3,2,1,6,Segmento 3: Clientes regulares
15749.0,235,15,21535.9,1,2,5,8,Segmento 3: Clientes regulares
15750.0,3,295,2451.23,5,5,5,15,Segmento 1: Clientes mais valiosos
15752.0,40,412,2628.93,3,5,5,13,Segmento 1: Clientes mais valiosos
15753.0,305,1,79.2,1,1,1,3,Segmento 4: Clientes inativos
15754.0,51,29,455.67,3,2,2,7,Segmento 3: Clientes regulares
15755.0,1,149,2318.88,5,5,5,15,Segmento 1: Clientes mais valiosos
15756.0,61,192,532.96,3,5,3,11,Segmento 2: Clientes potenciais
15757.0,66,45,714.42,3,3,3,9,Segmento 2: Clientes potenciais
15758.0,25,9,205.25,4,1,1,6,Segmento 3: Clientes regulares
15759.0,218,7,253.04,1,1,2,4,Segmento 4: Clientes inativos
15762.0,65,37,583.75,3,3,3,9,Segmento 2: Clientes potenciais
15763.0,32,63,1048.67,4,4,4,12,Segmento 2: Clientes potenciais
15764.0,81,188,3245.47,2,5,5,12,Segmento 2: Clientes potenciais
15766.0,64,11,315.06,3,1,2,6,Segmento 3: Clientes regulares
15768.0,116,28,581.8299999999999,2,2,3,7,Segmento 3: Clientes regulares
15769.0,7,147,51823.72,5,5,5,15,Segmento 1: Clientes mais valiosos
15773.0,6,10,635.6800000000001,5,1,3,9,Segmento 2: Clientes potenciais
15774.0,69,25,270.8,3,2,2,7,Segmento 3: Clientes regulares
15775.0,245,7,104.9,1,1,1,3,Segmento 4: Clientes inativos
15776.0,133,18,241.62,2,2,2,6,Segmento 3: Clientes regulares
15777.0,241,22,1021.61,1,2,4,7,Segmento 3: Clientes regulares
15780.0,184,29,475.28000000000003,1,2,3,6,Segmento 3: Clientes regulares
15781.0,25,21,333.56,4,2,2,8,Segmento 3: Clientes regulares
15782.0,10,44,2593.94,5,3,5,13,Segmento 1: Clientes mais valiosos
15783.0,11,14,246.3,5,1,2,8,Segmento 3: Clientes regulares
15785.0,30,87,2303.75,4,4,5,13,Segmento 1: Clientes mais valiosos
15786.0,44,280,4834.2,3,5,5,13,Segmento 1: Clientes mais valiosos
15787.0,26,206,948.05,4,5,4,13,Segmento 1: Clientes mais valiosos
15789.0,358,25,351.3,1,2,2,5,Segmento 3: Clientes regulares
15790.0,10,35,220.85,5,3,1,9,Segmento 2: Clientes potenciais
15791.0,44,76,1604.44,3,4,4,11,Segmento 2: Clientes potenciais
15793.0,9,13,948.96,5,1,4,10,Segmento 2: Clientes potenciais
15795.0,150,42,610.01,2,3,3,8,Segmento 3: Clientes regulares
15796.0,1,135,2666.61,5,5,5,15,Segmento 1: Clientes mais valiosos
15797.0,113,8,2207.4,2,1,5,8,Segmento 3: Clientes regulares
15799.0,76,98,884.14,2,4,3,9,Segmento 2: Clientes potenciais
15800.0,107,119,699.08,2,4,3,9,Segmento 2: Clientes potenciais
15801.0,46,69,1042.19,3,4,4,11,Segmento 2: Clientes potenciais
15802.0,143,3,-451.42,2,1,1,4,Segmento 4: Clientes inativos
15803.0,51,8,415.82000000000005,3,1,2,6,Segmento 3: Clientes regulares
15804.0,1,274,3848.55,5,5,5,15,Segmento 1: Clientes mais valiosos
15805.0,23,307,5452.17,4,5,5,14,Segmento 1: Clientes mais valiosos
15806.0,46,31,784.58,3,3,3,9,Segmento 2: Clientes potenciais
15807.0,50,48,903.9,3,3,3,9,Segmento 2: Clientes potenciais
15808.0,306,210,3724.77,1,5,5,11,Segmento 2: Clientes potenciais
15809.0,36,43,399.21,3,3,2,8,Segmento 3: Clientes regulares
15810.0,79,112,1145.43,2,4,4,10,Segmento 2: Clientes potenciais
15811.0,17,139,2171.32,4,5,5,14,Segmento 1: Clientes mais valiosos
15812.0,107,41,1801.14,2,3,4,9,Segmento 2: Clientes potenciais
15813.0,208,40,1303.9099999999999,1,3,4,8,Segmento 3: Clientes regulares
15814.0,3,74,1842.73,5,4,4,13,Segmento 1: Clientes mais valiosos
15815.0,64,49,2100.6,3,3,5,11,Segmento 2: Clientes potenciais
15819.0,49,123,1905.45,3,4,4,11,Segmento 2: Clientes potenciais
15820.0,320,17,206.98,1,2,1,4,Segmento 4: Clientes inativos
15821.0,44,62,570.96,3,4,3,10,Segmento 2: Clientes potenciais
15822.0,3,33,885.47,5,3,3,11,Segmento 2: Clientes potenciais
15823.0,337,17,-840.76,1,2,1,4,Segmento 4: Clientes inativos
15825.0,172,20,532.94,2,2,3,7,Segmento 3: Clientes regulares
15826.0,51,69,1649.3600000000001,3,4,4,11,Segmento 2: Clientes potenciais
15827.0,73,134,1641.48,2,5,4,11,Segmento 2: Clientes potenciais
15829.0,99,51,636.14,2,3,3,8,Segmento 3: Clientes regulares
15830.0,29,41,547.7,4,3,3,10,Segmento 2: Clientes potenciais
15831.0,58,69,747.76,3,4,3,10,Segmento 2: Clientes potenciais
15832.0,254,54,836.79,1,3,3,7,Segmento 3: Clientes regulares
15834.0,70,276,2084.9,3,5,5,13,Segmento 1: Clientes mais valiosos
15835.0,44,50,954.09,3,3,4,10,Segmento 2: Clientes potenciais
15836.0,45,12,117.47,3,1,1,5,Segmento 3: Clientes regulares
15837.0,65,24,391.98,3,2,2,7,Segmento 3: Clientes regulares
15838.0,11,169,33350.76,5,5,5,15,Segmento 1: Clientes mais valiosos
15839.0,25,65,1020.74,4,4,4,12,Segmento 2: Clientes potenciais
15840.0,59,28,345.66,3,2,2,7,Segmento 3: Clientes regulares
15841.0,64,50,1209.1,3,3,4,10,Segmento 2: Clientes potenciais
15843.0,304,8,118.95000000000002,1,1,1,3,Segmento 4: Clientes inativos
15844.0,46,11,130.73999999999998,3,1,1,5,Segmento 3: Clientes regulares
15845.0,18,140,3650.87,4,5,5,14,Segmento 1: Clientes mais valiosos
15847.0,38,22,389.27,3,2,2,7,Segmento 3: Clientes regulares
15850.0,19,97,238.85,4,4,2,10,Segmento 2: Clientes potenciais
15852.0,187,22,160.71,1,2,1,4,Segmento 4: Clientes inativos
15853.0,52,30,110.8,3,3,1,7,Segmento 3: Clientes regulares
15854.0,4,140,2974.65,5,5,5,15,Segmento 1: Clientes mais valiosos
15855.0,137,80,712.24,2,4,3,9,Segmento 2: Clientes potenciais
15856.0,4,653,16173.67,5,5,5,15,Segmento 1: Clientes mais valiosos
15857.0,19,14,297.0,4,1,2,7,Segmento 3: Clientes regulares
15858.0,16,191,1438.85,4,5,4,13,Segmento 1: Clientes mais valiosos
15860.0,41,142,977.21,3,5,4,12,Segmento 2: Clientes potenciais
15861.0,12,547,3000.36,4,5,5,14,Segmento 1: Clientes mais valiosos
15862.0,8,147,832.88,5,5,3,13,Segmento 1: Clientes mais valiosos
15863.0,26,18,68.84,4,2,1,7,Segmento 3: Clientes regulares
15864.0,22,24,1769.7800000000002,4,2,4,10,Segmento 2: Clientes potenciais
15865.0,41,40,895.13,3,3,3,9,Segmento 2: Clientes potenciais
15866.0,101,45,230.53,2,3,1,6,Segmento 3: Clientes regulares
15867.0,5,463,3797.79,5,5,5,15,Segmento 1: Clientes mais valiosos
15869.0,277,15,149.64,1,2,1,4,Segmento 4: Clientes inativos
15870.0,33,76,354.09000000000003,3,4,2,9,Segmento 2: Clientes potenciais
15872.0,15,128,360.93,4,5,2,11,Segmento 2: Clientes potenciais
15874.0,63,137,4330.67,3,5,5,13,Segmento 1: Clientes mais valiosos
15877.0,2,131,440.78,5,5,2,12,Segmento 2: Clientes potenciais
15880.0,369,106,313.28000000000003,1,4,2,7,Segmento 3: Clientes regulares
15881.0,312,32,438.24,1,3,2,6,Segmento 3: Clientes regulares
15882.0,199,24,495.36,1,2,3,6,Segmento 3: Clientes regulares
15883.0,2,49,396.48,5,3,2,10,Segmento 2: Clientes potenciais
15885.0,93,18,379.35,2,2,2,6,Segmento 3: Clientes regulares
15886.0,60,12,181.09,3,1,1,5,Segmento 3: Clientes regulares
15888.0,80,14,141.27,2,1,1,4,Segmento 4: Clientes inativos
15889.0,157,93,446.87,2,4,2,8,Segmento 3: Clientes regulares
15891.0,227,62,524.52,1,4,3,8,Segmento 3: Clientes regulares
15894.0,253,41,263.55,1,3,2,6,Segmento 3: Clientes regulares
15895.0,150,11,179.17,2,1,1,4,Segmento 4: Clientes inativos
15897.0,194,24,222.05,1,2,1,4,Segmento 4: Clientes inativos
15898.0,1,87,1384.68,5,4,4,13,Segmento 1: Clientes mais valiosos
15899.0,369,4,56.25,1,1,1,3,Segmento 4: Clientes inativos
15900.0,24,51,351.11,4,3,2,9,Segmento 2: Clientes potenciais
15901.0,17,116,363.88,4,4,2,10,Segmento 2: Clientes potenciais
15903.0,10,75,5126.34,5,4,5,14,Segmento 1: Clientes mais valiosos
15904.0,8,30,164.68,5,3,1,9,Segmento 2: Clientes potenciais
15906.0,20,151,1521.79,4,5,4,13,Segmento 1: Clientes mais valiosos
15907.0,4,249,967.45,5,5,4,14,Segmento 1: Clientes mais valiosos
15909.0,174,7,191.94,2,1,1,4,Segmento 4: Clientes inativos
15910.0,1,267,1232.18,5,5,4,14,Segmento 1: Clientes mais valiosos
15912.0,178,19,264.62,2,2,2,6,Segmento 3: Clientes regulares
15916.0,16,160,1491.24,4,5,4,13,Segmento 1: Clientes mais valiosos
15917.0,248,12,123.1,1,1,1,3,Segmento 4: Clientes inativos
15918.0,191,40,334.23,1,3,2,6,Segmento 3: Clientes regulares
15919.0,20,143,639.89,4,5,3,12,Segmento 2: Clientes potenciais
15920.0,154,60,167.5,2,4,1,7,Segmento 3: Clientes regulares
15921.0,173,25,336.03000000000003,2,2,2,6,Segmento 3: Clientes regulares
15922.0,372,12,363.6,1,1,2,4,Segmento 4: Clientes inativos
15923.0,373,21,127.08,1,2,1,4,Segmento 4: Clientes inativos
15925.0,194,12,207.15,1,1,1,3,Segmento 4: Clientes inativos
15930.0,67,21,426.63,3,2,2,7,Segmento 3: Clientes regulares
15932.0,4,119,2461.85,5,4,5,14,Segmento 1: Clientes mais valiosos
15933.0,21,74,1107.46,4,4,4,12,Segmento 2: Clientes potenciais
15935.0,239,12,416.86,1,1,2,4,Segmento 4: Clientes inativos
15937.0,64,7,145.35,3,1,1,5,Segmento 3: Clientes regulares
15938.0,112,18,404.58,2,2,2,6,Segmento 3: Clientes regulares
15939.0,90,77,6102.26,2,4,5,11,Segmento 2: Clientes potenciais
15940.0,311,2,31.799999999999997,1,1,1,3,Segmento 4: Clientes inativos
15942.0,134,14,337.44,2,1,2,5,Segmento 3: Clientes regulares
15944.0,277,6,325.1,1,1,2,4,Segmento 4: Clientes inativos
15945.0,365,2,181.0,1,1,1,3,Segmento 4: Clientes inativos
15947.0,83,29,1708.24,2,2,4,8,Segmento 3: Clientes regulares
15948.0,8,60,955.24,5,4,4,13,Segmento 1: Clientes mais valiosos
15949.0,17,19,364.72,4,2,2,8,Segmento 3: Clientes regulares
15950.0,2,103,1705.26,5,4,4,13,Segmento 1: Clientes mais valiosos
15951.0,1,43,669.57,5,3,3,11,Segmento 2: Clientes potenciais
15952.0,34,91,806.57,3,4,3,10,Segmento 2: Clientes potenciais
15953.0,15,103,1634.53,4,4,4,12,Segmento 2: Clientes potenciais
15955.0,24,185,4389.81,4,5,5,14,Segmento 1: Clientes mais valiosos
15957.0,32,42,428.89,4,3,2,9,Segmento 2: Clientes potenciais
15958.0,74,7,104.35,2,1,1,4,Segmento 4: Clientes inativos
15963.0,20,28,470.76,4,2,3,9,Segmento 2: Clientes potenciais
15965.0,17,122,845.64,4,4,3,11,Segmento 2: Clientes potenciais
15967.0,23,84,418.83,4,4,2,10,Segmento 2: Clientes potenciais
15969.0,3,21,582.9,5,2,3,10,Segmento 2: Clientes potenciais
15970.0,304,11,314.1,1,1,2,4,Segmento 4: Clientes inativos
15971.0,18,35,4199.85,4,3,5,12,Segmento 2: Clientes potenciais
15973.0,236,6,99.77000000000002,1,1,1,3,Segmento 4: Clientes inativos
15974.0,39,177,3429.55,3,5,5,13,Segmento 1: Clientes mais valiosos
15975.0,84,24,371.01,2,2,2,6,Segmento 3: Clientes regulares
15976.0,165,98,430.94,2,4,2,8,Segmento 3: Clientes regulares
15977.0,17,65,1054.73,4,4,4,12,Segmento 2: Clientes potenciais
15978.0,77,49,1098.78,2,3,4,9,Segmento 2: Clientes potenciais
15980.0,89,43,2398.86,2,3,5,10,Segmento 2: Clientes potenciais
15981.0,25,97,3408.48,4,4,5,13,Segmento 1: Clientes mais valiosos
15983.0,22,113,1475.02,4,4,4,12,Segmento 2: Clientes potenciais
15984.0,3,275,2816.97,5,5,5,15,Segmento 1: Clientes mais valiosos
15985.0,123,38,1037.42,2,3,4,9,Segmento 2: Clientes potenciais
15986.0,30,14,168.12,4,1,1,6,Segmento 3: Clientes regulares
15987.0,12,140,1451.28,4,5,4,13,Segmento 1: Clientes mais valiosos
15988.0,19,27,158.03,4,2,1,7,Segmento 3: Clientes regulares
15990.0,44,52,792.11,3,3,3,9,Segmento 2: Clientes potenciais
15992.0,4,3,41.989999999999995,5,1,1,7,Segmento 3: Clientes regulares
15993.0,9,560,2756.82,5,5,5,15,Segmento 1: Clientes mais valiosos
15994.0,55,35,427.07,3,3,2,8,Segmento 3: Clientes regulares
15996.0,88,131,1044.78,2,5,4,11,Segmento 2: Clientes potenciais
15998.0,37,509,3084.17,3,5,5,13,Segmento 1: Clientes mais valiosos
16000.0,3,9,12393.7,5,1,5,11,Segmento 2: Clientes potenciais
16003.0,30,103,2735.37,4,4,5,13,Segmento 1: Clientes mais valiosos
16005.0,12,218,615.39,4,5,3,12,Segmento 2: Clientes potenciais
16006.0,211,8,101.4,1,1,1,3,Segmento 4: Clientes inativos
16007.0,48,385,1701.94,3,5,4,12,Segmento 2: Clientes potenciais
16008.0,24,33,478.78,4,3,3,10,Segmento 2: Clientes potenciais
16009.0,22,90,992.71,4,4,4,12,Segmento 2: Clientes potenciais
16010.0,246,86,407.5,1,4,2,7,Segmento 3: Clientes regulares
16011.0,8,212,3362.71,5,5,5,15,Segmento 1: Clientes mais valiosos
16012.0,35,94,1415.29,3,4,4,11,Segmento 2: Clientes potenciais
16013.0,4,151,33366.25,5,5,5,15,Segmento 1: Clientes mais valiosos
16014.0,36,148,653.13,3,5,3,11,Segmento 2: Clientes potenciais
16015.0,4,184,690.54,5,5,3,13,Segmento 1: Clientes mais valiosos
16016.0,3,237,1483.31,5,5,4,14,Segmento 1: Clientes mais valiosos
16017.0,47,32,211.88,3,3,1,7,Segmento 3: Clientes regulares
16018.0,39,28,408.90000000000003,3,2,2,7,Segmento 3: Clientes regulares
16019.0,2,165,3450.2400000000002,5,5,5,15,Segmento 1: Clientes mais valiosos
16020.0,17,46,851.01,4,3,3,10,Segmento 2: Clientes potenciais
16022.0,260,76,628.28,1,4,3,8,Segmento 3: Clientes regulares
16023.0,46,101,719.81,3,4,3,10,Segmento 2: Clientes potenciais
16024.0,12,64,251.24,4,4,2,10,Segmento 2: Clientes potenciais
16025.0,30,28,439.65999999999997,4,2,2,8,Segmento 3: Clientes regulares
16026.0,43,32,236.09,3,3,2,8,Segmento 3: Clientes regulares
16027.0,92,17,852.12,2,2,3,7,Segmento 3: Clientes regulares
16029.0,39,274,50992.61,3,5,5,13,Segmento 1: Clientes mais valiosos
16030.0,310,29,331.24,1,2,2,5,Segmento 3: Clientes regulares
16031.0,92,100,548.94,2,4,3,9,Segmento 2: Clientes potenciais
16033.0,6,1152,8727.61,5,5,5,15,Segmento 1: Clientes mais valiosos
16034.0,196,22,437.7,1,2,2,5,Segmento 3: Clientes regulares
16036.0,87,55,758.92,2,3,3,8,Segmento 3: Clientes regulares
16037.0,270,39,855.02,1,3,3,7,Segmento 3: Clientes regulares
